time,open,high,low,close,Buy Raw,Liq Long,Sell Raw,Liq Short,Swing High,Swing Low,Bullish BOS,Bearish BOS,Bullish CHOCH,Bearish CHOCH
1754782380,3.2252,3.2284,3.2242,3.2258,0,0,0,0,0,0,0,0,0,0
1754782560,3.2258,3.2308,3.2257,3.2298,0,0,0,0,0,0,0,0,0,0
1754782740,3.2298,3.232,3.2282,3.2318,0,0,0,0,0,0,1,0,0,0
1754782920,3.2318,3.2328,3.2286,3.2292,0,0,0,1,0,0,0,0,0,0
1754783100,3.2292,3.2297,3.2247,3.225,0,0,0,0,0,0,0,0,0,0
1754783280,3.225,3.2272,3.2233,3.2272,0,1,0,0,0,0,0,0,0,0
1754783460,3.2272,3.2278,3.2246,3.2278,0,0,0,0,0,0,0,0,0,0
1754783640,3.2278,3.2319,3.225,3.2262,0,0,0,0,0,0,0,0,0,0
1754783820,3.2262,3.2262,3.2225,3.2247,0,0,0,0,0,0,0,0,0,0
1754784000,3.2247,3.2302,3.2244,3.2296,0,0,0,0,1,0,0,0,0,0
1754784180,3.2296,3.2353,3.2295,3.2335,0,0,0,0,0,0,1,0,0,0
1754784360,3.2335,3.2355,3.2287,3.2341,0,0,0,0,0,0,1,0,0,0
1754784540,3.2341,3.2358,3.2326,3.2354,0,0,0,0,0,0,1,0,0,0
1754784720,3.2354,3.2388,3.2354,3.2387,0,0,0,0,0,0,1,0,0,0
1754784900,3.2387,3.2389,3.2358,3.2363,0,0,0,1,0,1,1,0,0,0
1754785080,3.2363,3.2382,3.2344,3.2355,0,0,0,0,0,0,1,0,0,0
1754785260,3.2355,3.2387,3.2341,3.2374,0,0,0,0,0,0,1,0,0,0
1754785440,3.2374,3.239,3.2354,3.2389,0,0,0,0,0,0,1,0,0,0
1754785620,3.2389,3.242,3.238,3.2396,0,0,0,0,0,0,1,0,0,0
1754785800,3.2396,3.2396,3.2355,3.2373,0,0,0,0,0,0,1,0,0,0
1754785980,3.2373,3.2406,3.2338,3.2396,0,1,0,0,0,0,1,0,0,0
1754786160,3.2396,3.2427,3.2385,3.2426,0,0,0,0,0,0,1,0,0,0
1754786340,3.2426,3.2435,3.2414,3.2425,0,0,0,1,0,0,1,0,0,0
1754786520,3.2425,3.2434,3.2406,3.242,0,0,0,0,0,0,1,0,0,0
1754786700,3.242,3.2426,3.2369,3.2373,0,0,0,0,0,0,1,0,0,0
1754786880,3.2373,3.2432,3.2373,3.2393,0,0,0,0,0,0,1,0,0,0
1754787060,3.2393,3.2423,3.2367,3.2391,0,0,0,0,0,1,1,0,0,0
1754787240,3.2391,3.2396,3.2273,3.233,0,0,0,0,0,0,0,1,1,0
1754787420,3.233,3.2336,3.2301,3.2327,0,0,0,0,1,0,0,1,0,0
1754787600,3.2327,3.239,3.2313,3.2366,0,0,0,0,0,0,0,0,0,0
1754787780,3.2366,3.2366,3.2236,3.2248,0,0,0,0,0,0,0,1,0,0
1754787960,3.2248,3.2257,3.2174,3.224,0,0,0,0,0,0,0,1,0,0
1754788140,3.224,3.2255,3.2211,3.2229,0,0,0,0,0,0,0,1,0,0
1754788320,3.2229,3.2275,3.2214,3.2214,0,0,0,0,0,0,0,1,0,0
1754788500,3.2214,3.23,3.2205,3.2274,0,0,0,0,0,0,0,1,0,0
1754788680,3.2274,3.2304,3.2232,3.2281,0,0,0,0,0,0,0,1,0,0
1754788860,3.2281,3.2292,3.2247,3.2248,0,0,0,0,0,0,0,1,0,0
1754789040,3.2248,3.2304,3.2232,3.2292,0,0,0,0,0,1,0,0,0,0
1754789220,3.2292,3.23,3.2261,3.2265,0,0,0,0,0,0,0,0,0,0
1754789400,3.2265,3.2338,3.226,3.2337,0,0,0,0,0,0,0,0,0,0
1754789580,3.2337,3.237,3.2311,3.2358,0,0,0,0,0,0,0,0,0,0
1754789760,3.2358,3.2359,3.2313,3.2346,0,0,0,0,0,0,0,0,0,0
1754789940,3.2346,3.2375,3.2342,3.2359,0,0,0,0,0,0,0,0,0,0
1754790120,3.2359,3.2369,3.2324,3.2349,0,0,0,0,0,0,0,0,0,0
1754790300,3.2349,3.2356,3.2291,3.2308,0,0,0,0,0,0,0,0,0,0
1754790480,3.2308,3.2344,3.2284,3.2331,0,1,0,0,0,0,0,0,0,0
1754790660,3.2331,3.2341,3.2298,3.2318,0,0,0,0,0,0,0,0,0,0
1754790840,3.2318,3.2336,3.2305,3.2316,0,0,0,0,0,0,0,0,0,0
1754791020,3.2316,3.2372,3.2316,3.2361,0,0,0,0,1,0,0,0,0,0
1754791200,3.2361,3.2411,3.2352,3.2396,0,0,0,0,0,0,1,0,0,0
1754791380,3.2396,3.2424,3.2388,3.2413,0,0,0,0,0,0,1,0,0,0
1754791560,3.2413,3.2427,3.2353,3.2386,0,0,0,1,0,0,1,0,0,0
1754791740,3.2386,3.2408,3.238,3.2402,0,0,0,0,0,0,1,0,0,0
1754791920,3.2402,3.2418,3.2325,3.2417,0,0,0,0,0,0,1,0,0,0
1754792100,3.2417,3.2438,3.2406,3.2438,0,0,0,0,0,0,1,0,0,0
1754792280,3.2438,3.2474,3.2437,3.2461,0,0,0,0,0,0,1,0,0,0
1754792460,3.2461,3.2461,3.24,3.2419,0,0,0,0,0,0,1,0,0,0
1754792640,3.2419,3.246,3.2375,3.2444,0,0,0,0,0,0,1,0,0,0
1754792820,3.2444,3.246,3.2415,3.2452,0,0,0,0,0,0,1,0,0,0
1754793000,3.2452,3.2457,3.2359,3.2387,0,0,0,0,0,0,1,0,0,0
1754793180,3.2387,3.243,3.2342,3.2424,0,1,0,0,0,0,1,0,0,0
1754793360,3.2424,3.2424,3.2296,3.2305,0,0,0,0,1,0,0,0,0,0
1754793540,3.2305,3.2352,3.2295,3.2327,0,1,0,0,0,0,0,0,0,0
1754793720,3.2327,3.233,3.2258,3.2292,0,0,0,0,0,0,0,0,0,0
1754793900,3.2292,3.2395,3.2292,3.2362,0,0,0,0,0,0,0,0,0,0
