time,open,high,low,close,EMA 20,EMA 50,Swing High,Swing Low,Bullish BOS,Bearish BOS
1754638500,0.08677,0.087,0.0857,0.08667,0.0848303071407138,0.08497905744924769,0,0,0,0
1754638800,0.08667,0.08684,0.08601,0.08623,0.08496361122255058,0.08502811401986543,0,0,0,0
1754639100,0.08623,0.08769,0.0831,0.08398,0.08486993396326005,0.08498701150928248,0,1,0,0
1754639400,0.08398,0.08518,0.08365,0.08496,0.08487851168104481,0.08498595223440865,0,0,0,0
1754639700,0.08496,0.08657,0.08441,0.08629,0.08501293913999292,0.08503709136247105,0,0,0,0
1754640000,0.08629,0.08694,0.08589,0.08694,0.08519646874570788,0.08511171523060944,0,0,0,0
1754640300,0.08694,0.0875,0.0865,0.08684,0.08535299553183094,0.08517949110391887,0,0,0,0
1754640600,0.08684,0.08718,0.0863,0.0868,0.08549080548118038,0.08524304047239264,0,0,0,0
1754640900,0.0868,0.08836,0.0867,0.08803,0.08573263353059177,0.08535233300288705,0,0,0,0
1754641200,0.08803,0.0885,0.08754,0.08804,0.08595238271815446,0.08545773170865618,0,0,0,0
1754641500,0.08804,0.08937,0.08783,0.08924,0.08626548912594928,0.08560605595537554,0,0,1,0
1754641800,0.08924,0.09196,0.08845,0.08917,0.08654210920919221,0.08574581846692944,0,0,1,0
1754642100,0.08917,0.09014,0.08866,0.08931,0.08680571785593581,0.08588559029175574,0,0,1,0
1754642400,0.08931,0.08989,0.08841,0.08953,0.08706517329822765,0.08602850831953003,0,0,1,0
1754642700,0.08953,0.09011,0.08842,0.0887,0.08722087107934882,0.0861332726991563,0,0,0,0
1754643000,0.0887,0.0911,0.08851,0.09078,0.08755983573845846,0.08631549729918939,0,0,1,0
1754643300,0.09078,0.09347,0.09,0.09314,0.08809127995384337,0.08658312485608392,0,0,1,0
1754643600,0.09314,0.0968,0.09279,0.09582,0.08882734852966781,0.08694535525388455,0,0,1,0
1754643900,0.09582,0.0975,0.093,0.09326,0.08924950581255658,0.0871929883811832,1,0,1,0
1754644200,0.09326,0.09502,0.09168,0.09221,0.08953145763993214,0.08738973393486228,0,0,1,0
1754644500,0.09221,0.09339,0.09075,0.09192,0.08975893786470052,0.08756739142761279,0,0,1,0
1754644800,0.09192,0.09318,0.09156,0.09167,0.08994094378234808,0.08772827803829464,NaN,NaN,1,0
1754645100,0.09167,0.09255,0.09125,0.0915,0.09008942532688637,0.08787618870345955,NaN,NaN,1,0
1754645400,0.0915,0.09305,0.09009,0.09107,0.09018281339099242,0.08800143620528467,NaN,NaN,1,0
1754645700,0.09107,0.0925,0.09066,0.09166,0.09032349782994552,0.08814490929527351,NaN,NaN,0,0
1754646000,0.09166,0.09168,0.09001,0.09051,0.09034125994137927,0.08823765795036081,NaN,NaN,0,0
1754646300,0.09051,0.09121,0.09051,0.09106,0.09040971137553362,0.08834833803073883,NaN,NaN,0,0
